,Close,sent,pos,neg,neu,RSI,MACD,K_percent,R_percent,Price_Rate_Change,On_Balance_Volume,Prediction
49,0.32111828794959374,1.0,0.061,0.077,0.862,0.6341953389057455,0.5492166690370983,0.5467711894997894,0.5467711895219235,0.6116927718358283,0.3280862515335923,1.0
50,0.3309218586278715,0.0,0.105,0.14800000000000002,0.747,0.6414688983080301,0.5436366389681224,0.6171864086396914,0.6171864086646761,0.6001768133187668,0.37286512216038614,1.0
51,0.34508636593232045,0.0,0.057,0.11,0.8340000000000001,0.7085028382834524,0.5442662476338714,0.7189245332326994,0.7189245332618026,0.6245906124927691,0.4039209578856093,1.0
52,0.3758155411812143,1.0,0.112,0.034,0.8540000000000001,0.7574048227423906,0.5592933016419801,0.9354014603756946,0.9354014604135612,0.6912922647422112,0.44093251361565516,0.0
53,0.3741591053120292,1.0,0.114,0.006,0.879,0.749146324849979,0.5667784271023647,0.9059104635354142,0.9059104635214847,0.7150419103706058,0.4153362519642745,1.0
54,0.37463243175658145,1.0,0.141,0.014,0.845,0.7546555781058955,0.5694958542423708,0.9077016932559419,0.9077016933432889,0.6253546983191781,0.4369979797311768,0.0
55,0.36783749587403003,0.0,0.048,0.08,0.873,0.7003324260504096,0.5642611775494438,0.8209985816792869,0.8209985817125222,0.588424973425969,0.3778264919777771,1.0
56,0.39876949579642673,0.5,0.0,0.0,1.0,0.7460923549759917,0.5745826492100761,0.9895196846010952,0.9895196846209118,0.5718501505888866,0.4081297860122331,1.0
57,0.424664511148944,1.0,0.07400000000000001,0.038,0.888,0.7756810541295205,0.5940735858801667,0.8902195393840381,0.8902195394200756,0.5584274087540017,0.4555955768106994,0.0
58,0.4027923569987921,1.0,0.133,0.045,0.8220000000000001,0.7284628225821745,0.5930175564520132,0.7512775434087725,0.7512775434391852,0.6581781691481121,0.41249978997249603,1.0
59,0.4189513755962315,0.0,0.042,0.084,0.8740000000000001,0.7052206971919905,0.597777494644286,0.8356094837196592,0.835609483753486,0.6730334141965666,0.44326781810139293,0.0
60,0.381055453598943,1.0,0.39,0.0,0.61,0.5669464392711829,0.5759098581808938,0.5349113403749844,0.5349113403966385,0.535006069891614,0.3973455029291202,1.0
61,0.4086069048206451,0.0,0.052000000000000005,0.135,0.812,0.5511361977174358,0.5711202172643752,0.7354186271212539,0.7354186271510248,0.5245549485898146,0.42657506700688397,1.0
62,0.4188161248459288,1.0,0.073,0.064,0.863,0.5087184310686677,0.5697780409585542,0.8122111925404716,0.8122111925733512,0.5547317331216285,0.4579473479002071,0.0
63,0.4164835379939107,1.0,0.11,0.033,0.857,0.7143867405279629,0.5639293944647173,0.7946657453685096,0.7946657454006789,0.5475808583048005,0.4331720001422034,0.0
64,0.4164835379939107,1.0,0.085,0.048,0.867,0.6943219158503131,0.5559600152607426,0.7946657453685096,0.7946657454006789,0.565496758679444,0.4331720001422034,1.0
65,0.44941015251886607,0.5,0.0,0.0,1.0,0.7313205628674477,0.56538220352942,0.9420709645948925,0.9420709646431493,0.5672884393536533,0.45971893968406086,0.0
66,0.4454887035856414,0.5,0.0,0.0,1.0,0.6486190295347365,0.5671022523779392,0.8256502963548843,0.8256502963883079,0.49220179213114795,0.4345661129331144,1.0
67,0.48264090081211863,1.0,0.073,0.085,0.8420000000000001,0.7624249969118504,0.5995095887602732,0.9577954469348414,0.957795446963494,0.6974729770911383,0.5090667559025335,0.0
68,0.47665736679792503,1.0,0.17,0.053,0.777,0.6737390697130248,0.5972621153610181,0.6315405913977131,0.6315405914232789,0.6091421333875862,0.4661888830870461,1.0
69,0.4980224593319307,1.0,0.13699999999999998,0.042,0.821,0.6632244073512183,0.6040383699633269,0.763310067271207,0.7633100673021069,0.6349946087096094,0.5044444728334262,1.0
70,0.5070484664877914,1.0,0.14400000000000002,0.067,0.789,0.7971566551463636,0.6107012502390977,0.818978080074595,0.8189780801077484,0.663148170312719,0.5387196190880781,0.0
71,0.4907880354859897,1.0,0.113,0.086,0.8009999999999999,0.6737856420615929,0.6026370266953337,0.7186916682066218,0.7186916682357155,0.6233695157226328,0.5139799788023799,0.0
72,0.48815121169132825,0.0,0.07200000000000001,0.133,0.795,0.8924588348836622,0.5909721488111015,0.7024290241093398,0.7024290241377753,0.5338998378812765,0.4933549311336874,1.0
73,0.5156012506438901,1.0,0.106,0.061,0.833,0.8922875901248157,0.593946069109905,0.8425522522309615,0.8425522522650694,0.6091658525118178,0.5135618702544831,0.0
74,0.4972448959447353,1.0,0.075,0.0,0.925,0.7445399506132804,0.5819755439181542,0.6743234611801091,0.6743234612074067,0.4939435563495509,0.49037304397274534,1.0
75,0.500929681588073,0.0,0.0,0.092,0.908,0.7681092450456466,0.5711262185680803,0.7048131961244137,0.7048131961529456,0.4893952147869833,0.5102854635663303,0.0
76,0.4410601930362703,1.0,0.067,0.0,0.933,0.48091801904493364,0.524678340942617,0.09928062521857832,0.09928062522259729,0.345062497980246,0.46620946634175847,0.0
77,0.43795004279705685,1.0,0.085,0.065,0.85,0.3581813358424801,0.48355663099598256,0.31778138175165305,0.3177813817645173,0.3513167856854601,0.42472105271176885,1.0
78,0.46763125633249625,0.0,0.106,0.124,0.7709999999999999,0.47423608282484714,0.4659608688621435,0.5232784580139807,0.5232784580351637,0.3718665988996904,0.4518403857194542,0.0
79,0.44657050391548014,1.0,0.19,0.0,0.81,0.30375517368632915,0.4377755657068032,0.3774649101790242,0.3774649101943046,0.30378451590276195,0.4286561235507179,1.0
80,0.4707414065717097,1.0,0.16399999999999998,0.067,0.769,0.3702656369746415,0.4276635228133626,0.5448114984620153,0.5448114984840701,0.39534583687604574,0.4488655684590438,1.0
81,0.48629195114864054,1.0,0.193,0.0,0.807,0.41184253622298567,0.4268622529056354,0.6524752726144926,0.6524752726409058,0.4372968103345595,0.48424415615110317,1.0
82,0.6224604482150686,1.0,0.067,0.0,0.933,0.6927071798694313,0.5028282229247383,0.9958735066499316,0.9958735066598848,0.6835279176772163,0.5679949137882682,1.0
83,0.6586660964028979,1.0,0.077,0.0,0.923,0.7105789112085077,0.5805055958579267,0.8834715916466533,0.8834715916824175,0.8121727960814286,0.6369378990005197,1.0
84,0.6685035052918942,0.5,0.0,0.0,1.0,0.7115182396805546,0.6434532478697679,0.9162051255098255,0.9162051255873964,0.8252197898906559,0.675659386242694,1.0
85,0.6738785655560231,1.0,0.12,0.0,0.88,0.762902982531086,0.6915733210827445,0.9340903948069242,0.9340903948649784,1.0000000000000002,0.7029527819913166,1.0
86,0.6880769120177439,1.0,0.157,0.0,0.843,0.703501894708225,0.7762252969967116,0.8727819477990214,0.8727819478343529,0.9593663096751275,0.7039334398397441,1.0
87,0.7137352631338203,1.0,0.151,0.0,0.8490000000000001,0.8426928210091522,0.7985467522298051,0.9487824312749682,0.9487824312728949,0.9681379591951085,0.7465421194805583,1.0
88,0.7407796527393764,0.0,0.064,0.073,0.8640000000000001,0.8680257388292552,0.8173425809379347,0.9591162290863945,0.9591162291555821,0.6895517561890112,0.7935439816162897,0.0
89,0.7393936156021164,1.0,0.109,0.101,0.7909999999999999,0.8452548908886681,0.8249954389125402,0.9545654566607309,0.9545654566791324,0.6066142805954391,0.7565019089738225,0.0
90,0.7353369165946986,0.0,0.096,0.12,0.785,0.8900768700761561,0.8222928145197625,0.938014881301656,0.9380148813092671,0.5773063079813948,0.729752269119254,1.0
91,0.7482506369713022,0.0,0.07,0.094,0.836,0.8829150282405731,0.8212809095511702,0.9811518406260301,0.9811518407062303,0.5920688295320122,0.7533857831951909,1.0
92,0.7502113092422427,1.0,0.091,0.063,0.846,0.8737630670540484,0.815297362192245,0.9148254171060597,0.9148254171430932,0.48931290698683805,0.7859471497640074,1.0
93,0.7849296106571297,1.0,0.142,0.097,0.7609999999999999,0.7821751454287236,0.824351814709418,0.9936313584672556,0.9936313585580812,0.6357011537533677,0.8143402282687422,1.0
94,0.8673474042066955,1.0,0.174,0.0,0.826,0.8300642649990508,0.8725549173785527,0.9744052082352386,0.974405208274684,0.7525905457166744,0.8899735766942249,1.0
95,0.8874616081259512,1.0,0.097,0.0,0.903,0.8391841551887489,0.9150003548643237,0.855981198719773,0.8559811987544244,0.8953722570354983,0.967370552078912,0.0
96,0.8734999244132298,1.0,0.116,0.071,0.812,0.7923965210536008,0.9328269412975023,0.8012885038274995,0.8012885038599369,0.7564092524494476,0.9200524237599041,1.0
97,0.8964538798397739,1.0,0.179,0.052000000000000005,0.77,0.7625040698773997,0.9524216535858645,0.8885931532463048,0.8885931532822764,0.7430147103858498,0.9565255931406035,0.0
98,0.8760016007671565,1.0,0.18600000000000005,0.0,0.8140000000000001,0.8086099395870345,0.9481808914220122,0.8108035511623898,0.8108035511952123,0.7063341913732297,0.921723694550138,0.0
99,0.8732633644329109,1.0,0.128,0.0,0.872,0.7752410835966055,0.9355153781459917,0.8003887552448937,0.8003887552772947,0.7095889900047003,0.8797450414883465,1.0
100,0.9304959268270376,1.0,0.179,0.06,0.7609999999999999,0.9896652604753784,0.9509305288581338,0.9091419438339836,0.9091419438606666,0.7927751324762924,0.9302417389163145,1.0
101,1.0,1.0,0.103,0.026,0.87,1.0,0.995237637701188,0.9761138192722558,0.9761138192712888,0.9223256827449187,0.9643540313546062,0.0
102,0.9624083146749107,1.0,0.095,0.025,0.88,0.8519093276870873,1.0,0.7378935533958901,0.7378935534257611,0.7757468247960888,0.9195812014656082,0.0
103,0.8201548713251483,1.0,0.128,0.079,0.7929999999999999,0.5209327189642181,0.9134514968257026,0.28440435871787717,0.2844043587293902,0.35709659153685513,0.8619481777633416,1.0
104,0.8212366712493213,0.0,0.07400000000000001,0.161,0.765,0.5293041251693118,0.8388955804384048,0.36911692786667577,0.3691169278816182,0.32442045811412246,0.9363627290326159,0.0
105,0.7111660136680251,1.0,0.085,0.026,0.889,0.3541246532078279,0.7105729984858247,0.06501966485359044,0.06501966488658362,0.1519951171064685,0.8845988414267623,1.0
106,0.7720158902805261,1.0,0.114,0.0,0.8859999999999999,0.425928400337837,0.6400202783072086,0.23313241497950696,0.23313241498894444,0.22257895192197058,0.9241859216489012,0.0
107,0.7202258598459357,0.0,0.053,0.108,0.8390000000000001,0.32826175842172783,0.5506640428980405,0.09004971702665468,0.09004971704042031,0.1641060079900296,0.8834054824886058,0.0
108,0.7000778179864056,1.0,0.07200000000000001,0.0,0.928,0.19467309262028182,0.4658164946332149,0.0652581182051173,0.06525811818751814,0.1325927500263991,0.8429414213771016,1.0
109,0.7455124006370566,0.0,0.026,0.061,0.913,0.23263557278477537,0.42323705917223076,0.18678960128764313,0.1867896012952046,0.12236815434065756,0.8742973475321696,1.0
110,0.747946399758215,1.0,0.07,0.0,0.93,0.24940393445521863,0.38949505719239214,0.19330022637364846,0.19330022638147348,0.023287347039351647,0.9156074922778675,0.0
111,0.7018356668008408,1.0,0.086,0.0,0.914,0.17423829004309505,0.33510479822476447,0.06996012896348211,0.06996012895619375,0.0,0.8810010003685521,0.0
112,0.6776309245816732,1.0,0.229,0.055,0.716,0.1711598506346404,0.2777725260458909,0.04927670416603184,0.049276704137665384,0.17903770106768163,0.8411744160793522,0.0
113,0.6303032427719502,1.0,0.081,0.0,0.919,0.1370491084310151,0.2054722179501694,0.016719435986278834,0.016719436027437085,0.090090512443052,0.7769401412328971,1.0
114,0.6741152283050225,0.5,0.0,0.0,1.0,0.1171600839163629,0.17475568113826218,0.1954418594878918,0.1954418594958035,0.3684638786916362,0.8207273911908188,1.0
115,0.6975085685206102,1.0,0.179,0.0,0.821,0.04262866754030209,0.16521006033616992,0.24563746230453176,0.24563746231447559,0.3001727711006167,0.86168256428514,0.0
116,0.6340895438587748,1.0,0.097,0.0,0.903,0.02676015920011915,0.12236526740541126,0.15097545739027707,0.15097545739638873,0.2725822594103616,0.8279621143718839,1.0
